employee_id,Datasets_Present,Positive_Votes,Vote_Ratio,is_selected,Priority_Score,Dataset_Bitmask,Bitmask_Decimal,shap_values
EMP0174,4,3,0.75,False,1.25,111100,60,"Days_since_last_reward(0.0245), Days_since_last_activity(0.0142), Days_since_joining(0.0141), Annual_Leaves(0.0120), Mentor_Assigned(0.0104), Casual_Leaves(0.0090), Average_Work_Hours(0.0076), Latest_Work_Hours(0.0028), Total_Reward_Points(0.0021), Unpaid_Leaves(0.0021)"
EMP0093,4,3,0.75,False,1.25,11101,29,"Days_since_last_reward(0.0990), Average_Reward_Points(0.0153), Latest_Promotion_Consideration(0.0107), Days_since_last_leave(0.0097), Unpaid_Leaves(0.0078), Total_Reward_Points(0.0059), Onboarding_Feedback(0.0041), Days_since_joining(0.0035), Casual_Leaves(0.0029), Initial_Training_Completed(0.0017)"
EMP0154,4,3,0.75,False,1.25,11011,27,"Average_Reward_Points(0.0586), Latest_Performance_Rating(0.0262), Average_Manager_Feedback_Score(0.0206), Sick_Leaves(0.0126), Average_Performance_Rating(0.0073), Promotion_Consideration_Ratio(0.0068), Latest_Promotion_Consideration(0.0065), Days_since_last_leave(0.0057), Days_since_last_reward(0.0056), Total_Reward_Points(0.0047)"
EMP0412,4,3,0.75,False,1.25,110011,51,"Average_Vibe_Score(0.0840), Casual_Leaves(0.0264), Days_since_last_activity(0.0250), Latest_Vibe_Score(0.0214), Average_Team_Messages_Sent(0.0172), Sick_Leaves(0.0130), Average_Performance_Rating(0.0126), Average_Work_Hours(0.0104), Average_Emails_Sent(0.0103), Latest_Work_Hours(0.0075)"
EMP0465,4,3,0.75,False,1.25,11110,30,"Mentor_Assigned(0.0219), Onboarding_Feedback(0.0182), Average_Vibe_Score(0.0146), Latest_Vibe_Score(0.0130), Days_since_last_reward(0.0101), Unpaid_Leaves(0.0057), Days_since_last_leave(0.0043), Total_Rewards_Received(0.0038), Days_since_joining(0.0021), Initial_Training_Completed(0.0000)"
EMP0328,4,3,0.75,False,1.25,11101,29,"Days_since_last_reward(0.0990), Average_Reward_Points(0.0153), Latest_Promotion_Consideration(0.0107), Days_since_last_leave(0.0097), Unpaid_Leaves(0.0078), Total_Reward_Points(0.0059), Onboarding_Feedback(0.0041), Days_since_joining(0.0035), Casual_Leaves(0.0029), Initial_Training_Completed(0.0017)"
EMP0342,4,3,0.75,False,1.25,110101,53,"Days_since_joining(0.0445), Average_Emails_Sent(0.0228), Onboarding_Feedback(0.0198), Latest_Performance_Rating(0.0141), Average_Manager_Feedback_Score(0.0108), Latest_Work_Hours(0.0103), Promotion_Consideration_Ratio(0.0090), Days_since_last_activity(0.0069), Latest_Promotion_Consideration(0.0066), Average_Performance_Rating(0.0066)"
EMP0263,4,3,0.75,False,1.25,111010,58,"Latest_Vibe_Score(0.0619), Average_Vibe_Score(0.0331), Days_since_last_activity(0.0183), Average_Team_Messages_Sent(0.0128), Days_since_last_leave(0.0124), Days_since_last_reward(0.0123), Average_Emails_Sent(0.0054), Average_Reward_Points(0.0050), Total_Reward_Points(0.0037), Total_Rewards_Received(0.0032)"
EMP0286,4,3,0.75,False,1.25,101110,46,"Latest_Work_Hours(0.0457), Average_Work_Hours(0.0219), Latest_Vibe_Score(0.0088), Average_Vibe_Score(0.0083), Average_Team_Messages_Sent(0.0079), Days_since_last_activity(0.0038), Onboarding_Feedback(0.0038), Average_Emails_Sent(0.0031), Initial_Training_Completed(0.0031), Total_Reward_Points(0.0025)"
EMP0064,4,3,0.75,False,1.25,111001,57,"Average_Performance_Rating(0.0408), Latest_Performance_Rating(0.0330), Days_since_last_leave(0.0160), Average_Emails_Sent(0.0125), Days_since_last_reward(0.0087), Average_Reward_Points(0.0083), Average_Team_Messages_Sent(0.0060), Latest_Work_Hours(0.0055), Average_Manager_Feedback_Score(0.0040), Days_since_last_activity(0.0036)"
EMP0218,4,3,0.75,False,1.25,11110,30,"Mentor_Assigned(0.0219), Onboarding_Feedback(0.0182), Average_Vibe_Score(0.0146), Latest_Vibe_Score(0.0130), Days_since_last_reward(0.0101), Unpaid_Leaves(0.0057), Days_since_last_leave(0.0043), Total_Rewards_Received(0.0038), Days_since_joining(0.0021), Initial_Training_Completed(0.0000)"
EMP0100,4,3,0.75,False,1.25,11101,29,"Days_since_last_reward(0.0990), Average_Reward_Points(0.0153), Latest_Promotion_Consideration(0.0107), Days_since_last_leave(0.0097), Unpaid_Leaves(0.0078), Total_Reward_Points(0.0059), Onboarding_Feedback(0.0041), Days_since_joining(0.0035), Casual_Leaves(0.0029), Initial_Training_Completed(0.0017)"
EMP0109,4,3,0.75,False,1.25,110110,54,"Latest_Vibe_Score(0.0622), Average_Vibe_Score(0.0480), Annual_Leaves(0.0199), Days_since_joining(0.0097), Days_since_last_activity(0.0079), Days_since_last_leave(0.0078), Unpaid_Leaves(0.0045), Sick_Leaves(0.0038), Average_Team_Messages_Sent(0.0036), Latest_Work_Hours(0.0020)"
EMP0298,4,3,0.75,False,1.25,101101,45,"Days_since_last_reward(0.0388), Average_Reward_Points(0.0359), Latest_Work_Hours(0.0143), Latest_Performance_Rating(0.0105), Average_Work_Hours(0.0102), Average_Emails_Sent(0.0086), Total_Reward_Points(0.0069), Promotion_Consideration_Ratio(0.0060), Average_Performance_Rating(0.0052), Days_since_joining(0.0047)"
EMP0428,4,3,0.75,False,1.25,110110,54,"Latest_Vibe_Score(0.0622), Average_Vibe_Score(0.0480), Annual_Leaves(0.0199), Days_since_joining(0.0097), Days_since_last_activity(0.0079), Days_since_last_leave(0.0078), Unpaid_Leaves(0.0045), Sick_Leaves(0.0038), Average_Team_Messages_Sent(0.0036), Latest_Work_Hours(0.0020)"
EMP0038,4,3,0.75,False,1.25,11110,30,"Mentor_Assigned(0.0219), Onboarding_Feedback(0.0182), Average_Vibe_Score(0.0146), Latest_Vibe_Score(0.0130), Days_since_last_reward(0.0101), Unpaid_Leaves(0.0057), Days_since_last_leave(0.0043), Total_Rewards_Received(0.0038), Days_since_joining(0.0021), Initial_Training_Completed(0.0000)"
EMP0153,4,3,0.75,False,1.25,11011,27,"Average_Reward_Points(0.0586), Latest_Performance_Rating(0.0262), Average_Manager_Feedback_Score(0.0206), Sick_Leaves(0.0126), Average_Performance_Rating(0.0073), Promotion_Consideration_Ratio(0.0068), Latest_Promotion_Consideration(0.0065), Days_since_last_leave(0.0057), Days_since_last_reward(0.0056), Total_Reward_Points(0.0047)"
EMP0370,4,3,0.75,False,1.25,11101,29,"Days_since_last_reward(0.0990), Average_Reward_Points(0.0153), Latest_Promotion_Consideration(0.0107), Days_since_last_leave(0.0097), Unpaid_Leaves(0.0078), Total_Reward_Points(0.0059), Onboarding_Feedback(0.0041), Days_since_joining(0.0035), Casual_Leaves(0.0029), Initial_Training_Completed(0.0017)"
EMP0097,4,3,0.75,False,1.25,100111,39,"Latest_Vibe_Score(0.0665), Average_Work_Hours(0.0560), Days_since_joining(0.0394), Latest_Work_Hours(0.0237), Latest_Promotion_Consideration(0.0200), Average_Team_Messages_Sent(0.0190), Promotion_Consideration_Ratio(0.0177), Average_Vibe_Score(0.0168), Latest_Performance_Rating(0.0149), Days_since_last_activity(0.0111)"
EMP0011,4,3,0.75,False,1.25,101011,43,"Days_since_last_reward(0.0728), Latest_Vibe_Score(0.0568), Average_Vibe_Score(0.0440), Latest_Work_Hours(0.0229), Average_Reward_Points(0.0138), Total_Reward_Points(0.0112), Average_Work_Hours(0.0103), Days_since_last_activity(0.0082), Average_Emails_Sent(0.0055), Average_Performance_Rating(0.0045)"
EMP0084,4,3,0.75,False,1.25,101110,46,"Latest_Work_Hours(0.0457), Average_Work_Hours(0.0219), Latest_Vibe_Score(0.0088), Average_Vibe_Score(0.0083), Average_Team_Messages_Sent(0.0079), Days_since_last_activity(0.0038), Onboarding_Feedback(0.0038), Average_Emails_Sent(0.0031), Initial_Training_Completed(0.0031), Total_Reward_Points(0.0025)"
EMP0059,4,3,0.75,False,1.25,1111,15,"Latest_Vibe_Score(0.0970), Average_Vibe_Score(0.0906), Days_since_joining(0.0289), Days_since_last_reward(0.0133), Average_Manager_Feedback_Score(0.0131), Total_Reward_Points(0.0126), Total_Rewards_Received(0.0100), Average_Reward_Points(0.0070), Average_Performance_Rating(0.0068), Latest_Performance_Rating(0.0062)"
EMP0169,4,3,0.75,False,1.25,101011,43,"Days_since_last_reward(0.0728), Latest_Vibe_Score(0.0568), Average_Vibe_Score(0.0440), Latest_Work_Hours(0.0229), Average_Reward_Points(0.0138), Total_Reward_Points(0.0112), Average_Work_Hours(0.0103), Days_since_last_activity(0.0082), Average_Emails_Sent(0.0055), Average_Performance_Rating(0.0045)"
EMP0416,4,3,0.75,False,1.25,110011,51,"Average_Vibe_Score(0.0840), Casual_Leaves(0.0264), Days_since_last_activity(0.0250), Latest_Vibe_Score(0.0214), Average_Team_Messages_Sent(0.0172), Sick_Leaves(0.0130), Average_Performance_Rating(0.0126), Average_Work_Hours(0.0104), Average_Emails_Sent(0.0103), Latest_Work_Hours(0.0075)"
EMP0388,4,3,0.75,False,1.25,101101,45,"Days_since_last_reward(0.0388), Average_Reward_Points(0.0359), Latest_Work_Hours(0.0143), Latest_Performance_Rating(0.0105), Average_Work_Hours(0.0102), Average_Emails_Sent(0.0086), Total_Reward_Points(0.0069), Promotion_Consideration_Ratio(0.0060), Average_Performance_Rating(0.0052), Days_since_joining(0.0047)"
EMP0376,4,3,0.75,False,1.25,11101,29,"Days_since_last_reward(0.0990), Average_Reward_Points(0.0153), Latest_Promotion_Consideration(0.0107), Days_since_last_leave(0.0097), Unpaid_Leaves(0.0078), Total_Reward_Points(0.0059), Onboarding_Feedback(0.0041), Days_since_joining(0.0035), Casual_Leaves(0.0029), Initial_Training_Completed(0.0017)"
EMP0411,4,3,0.75,False,1.25,110101,53,"Days_since_joining(0.0445), Average_Emails_Sent(0.0228), Onboarding_Feedback(0.0198), Latest_Performance_Rating(0.0141), Average_Manager_Feedback_Score(0.0108), Latest_Work_Hours(0.0103), Promotion_Consideration_Ratio(0.0090), Days_since_last_activity(0.0069), Latest_Promotion_Consideration(0.0066), Average_Performance_Rating(0.0066)"
EMP0378,4,3,0.75,False,1.25,111010,58,"Latest_Vibe_Score(0.0619), Average_Vibe_Score(0.0331), Days_since_last_activity(0.0183), Average_Team_Messages_Sent(0.0128), Days_since_last_leave(0.0124), Days_since_last_reward(0.0123), Average_Emails_Sent(0.0054), Average_Reward_Points(0.0050), Total_Reward_Points(0.0037), Total_Rewards_Received(0.0032)"
EMP0372,4,3,0.75,False,1.25,101101,45,"Days_since_last_reward(0.0388), Average_Reward_Points(0.0359), Latest_Work_Hours(0.0143), Latest_Performance_Rating(0.0105), Average_Work_Hours(0.0102), Average_Emails_Sent(0.0086), Total_Reward_Points(0.0069), Promotion_Consideration_Ratio(0.0060), Average_Performance_Rating(0.0052), Days_since_joining(0.0047)"
EMP0431,4,3,0.75,False,1.25,1111,15,"Latest_Vibe_Score(0.0970), Average_Vibe_Score(0.0906), Days_since_joining(0.0289), Days_since_last_reward(0.0133), Average_Manager_Feedback_Score(0.0131), Total_Reward_Points(0.0126), Total_Rewards_Received(0.0100), Average_Reward_Points(0.0070), Average_Performance_Rating(0.0068), Latest_Performance_Rating(0.0062)"
EMP0332,4,3,0.75,False,1.25,11011,27,"Average_Reward_Points(0.0586), Latest_Performance_Rating(0.0262), Average_Manager_Feedback_Score(0.0206), Sick_Leaves(0.0126), Average_Performance_Rating(0.0073), Promotion_Consideration_Ratio(0.0068), Latest_Promotion_Consideration(0.0065), Days_since_last_leave(0.0057), Days_since_last_reward(0.0056), Total_Reward_Points(0.0047)"
EMP0443,4,3,0.75,False,1.25,111010,58,"Latest_Vibe_Score(0.0619), Average_Vibe_Score(0.0331), Days_since_last_activity(0.0183), Average_Team_Messages_Sent(0.0128), Days_since_last_leave(0.0124), Days_since_last_reward(0.0123), Average_Emails_Sent(0.0054), Average_Reward_Points(0.0050), Total_Reward_Points(0.0037), Total_Rewards_Received(0.0032)"
EMP0104,4,3,0.75,False,1.25,110101,53,"Days_since_joining(0.0445), Average_Emails_Sent(0.0228), Onboarding_Feedback(0.0198), Latest_Performance_Rating(0.0141), Average_Manager_Feedback_Score(0.0108), Latest_Work_Hours(0.0103), Promotion_Consideration_Ratio(0.0090), Days_since_last_activity(0.0069), Latest_Promotion_Consideration(0.0066), Average_Performance_Rating(0.0066)"
EMP0172,4,3,0.75,False,1.25,101110,46,"Latest_Work_Hours(0.0457), Average_Work_Hours(0.0219), Latest_Vibe_Score(0.0088), Average_Vibe_Score(0.0083), Average_Team_Messages_Sent(0.0079), Days_since_last_activity(0.0038), Onboarding_Feedback(0.0038), Average_Emails_Sent(0.0031), Initial_Training_Completed(0.0031), Total_Reward_Points(0.0025)"
EMP0137,4,3,0.75,False,1.25,101110,46,"Latest_Work_Hours(0.0457), Average_Work_Hours(0.0219), Latest_Vibe_Score(0.0088), Average_Vibe_Score(0.0083), Average_Team_Messages_Sent(0.0079), Days_since_last_activity(0.0038), Onboarding_Feedback(0.0038), Average_Emails_Sent(0.0031), Initial_Training_Completed(0.0031), Total_Reward_Points(0.0025)"
EMP0273,4,3,0.75,False,1.25,1111,15,"Latest_Vibe_Score(0.0970), Average_Vibe_Score(0.0906), Days_since_joining(0.0289), Days_since_last_reward(0.0133), Average_Manager_Feedback_Score(0.0131), Total_Reward_Points(0.0126), Total_Rewards_Received(0.0100), Average_Reward_Points(0.0070), Average_Performance_Rating(0.0068), Latest_Performance_Rating(0.0062)"
EMP0289,4,3,0.75,False,1.25,110110,54,"Latest_Vibe_Score(0.0622), Average_Vibe_Score(0.0480), Annual_Leaves(0.0199), Days_since_joining(0.0097), Days_since_last_activity(0.0079), Days_since_last_leave(0.0078), Unpaid_Leaves(0.0045), Sick_Leaves(0.0038), Average_Team_Messages_Sent(0.0036), Latest_Work_Hours(0.0020)"
EMP0385,4,3,0.75,False,1.25,10111,23,"Promotion_Consideration_Ratio(0.0822), Latest_Promotion_Consideration(0.0706), Latest_Vibe_Score(0.0609), Average_Vibe_Score(0.0156), Days_since_joining(0.0153), Latest_Performance_Rating(0.0127), Days_since_last_leave(0.0110), Mentor_Assigned(0.0082), Annual_Leaves(0.0077), Average_Performance_Rating(0.0073)"
EMP0126,4,3,0.75,False,1.25,101101,45,"Days_since_last_reward(0.0388), Average_Reward_Points(0.0359), Latest_Work_Hours(0.0143), Latest_Performance_Rating(0.0105), Average_Work_Hours(0.0102), Average_Emails_Sent(0.0086), Total_Reward_Points(0.0069), Promotion_Consideration_Ratio(0.0060), Average_Performance_Rating(0.0052), Days_since_joining(0.0047)"
EMP0060,4,3,0.75,False,1.25,110101,53,"Days_since_joining(0.0445), Average_Emails_Sent(0.0228), Onboarding_Feedback(0.0198), Latest_Performance_Rating(0.0141), Average_Manager_Feedback_Score(0.0108), Latest_Work_Hours(0.0103), Promotion_Consideration_Ratio(0.0090), Days_since_last_activity(0.0069), Latest_Promotion_Consideration(0.0066), Average_Performance_Rating(0.0066)"
EMP0453,4,3,0.75,False,1.25,101110,46,"Latest_Work_Hours(0.0457), Average_Work_Hours(0.0219), Latest_Vibe_Score(0.0088), Average_Vibe_Score(0.0083), Average_Team_Messages_Sent(0.0079), Days_since_last_activity(0.0038), Onboarding_Feedback(0.0038), Average_Emails_Sent(0.0031), Initial_Training_Completed(0.0031), Total_Reward_Points(0.0025)"
EMP0024,4,3,0.75,False,1.25,11011,27,"Average_Reward_Points(0.0586), Latest_Performance_Rating(0.0262), Average_Manager_Feedback_Score(0.0206), Sick_Leaves(0.0126), Average_Performance_Rating(0.0073), Promotion_Consideration_Ratio(0.0068), Latest_Promotion_Consideration(0.0065), Days_since_last_leave(0.0057), Days_since_last_reward(0.0056), Total_Reward_Points(0.0047)"
EMP0359,4,3,0.75,False,1.25,110110,54,"Latest_Vibe_Score(0.0622), Average_Vibe_Score(0.0480), Annual_Leaves(0.0199), Days_since_joining(0.0097), Days_since_last_activity(0.0079), Days_since_last_leave(0.0078), Unpaid_Leaves(0.0045), Sick_Leaves(0.0038), Average_Team_Messages_Sent(0.0036), Latest_Work_Hours(0.0020)"
EMP0148,4,3,0.75,False,1.25,101110,46,"Latest_Work_Hours(0.0457), Average_Work_Hours(0.0219), Latest_Vibe_Score(0.0088), Average_Vibe_Score(0.0083), Average_Team_Messages_Sent(0.0079), Days_since_last_activity(0.0038), Onboarding_Feedback(0.0038), Average_Emails_Sent(0.0031), Initial_Training_Completed(0.0031), Total_Reward_Points(0.0025)"
EMP0320,4,3,0.75,False,1.25,1111,15,"Latest_Vibe_Score(0.0970), Average_Vibe_Score(0.0906), Days_since_joining(0.0289), Days_since_last_reward(0.0133), Average_Manager_Feedback_Score(0.0131), Total_Reward_Points(0.0126), Total_Rewards_Received(0.0100), Average_Reward_Points(0.0070), Average_Performance_Rating(0.0068), Latest_Performance_Rating(0.0062)"
EMP0067,4,3,0.75,False,1.25,11011,27,"Average_Reward_Points(0.0586), Latest_Performance_Rating(0.0262), Average_Manager_Feedback_Score(0.0206), Sick_Leaves(0.0126), Average_Performance_Rating(0.0073), Promotion_Consideration_Ratio(0.0068), Latest_Promotion_Consideration(0.0065), Days_since_last_leave(0.0057), Days_since_last_reward(0.0056), Total_Reward_Points(0.0047)"
EMP0302,4,3,0.75,False,1.25,101011,43,"Days_since_last_reward(0.0728), Latest_Vibe_Score(0.0568), Average_Vibe_Score(0.0440), Latest_Work_Hours(0.0229), Average_Reward_Points(0.0138), Total_Reward_Points(0.0112), Average_Work_Hours(0.0103), Days_since_last_activity(0.0082), Average_Emails_Sent(0.0055), Average_Performance_Rating(0.0045)"
EMP0019,4,3,0.75,False,1.25,101011,43,"Days_since_last_reward(0.0728), Latest_Vibe_Score(0.0568), Average_Vibe_Score(0.0440), Latest_Work_Hours(0.0229), Average_Reward_Points(0.0138), Total_Reward_Points(0.0112), Average_Work_Hours(0.0103), Days_since_last_activity(0.0082), Average_Emails_Sent(0.0055), Average_Performance_Rating(0.0045)"
EMP0138,4,3,0.75,False,1.25,111010,58,"Latest_Vibe_Score(0.0619), Average_Vibe_Score(0.0331), Days_since_last_activity(0.0183), Average_Team_Messages_Sent(0.0128), Days_since_last_leave(0.0124), Days_since_last_reward(0.0123), Average_Emails_Sent(0.0054), Average_Reward_Points(0.0050), Total_Reward_Points(0.0037), Total_Rewards_Received(0.0032)"
EMP0219,4,3,0.75,False,1.25,111001,57,"Average_Performance_Rating(0.0408), Latest_Performance_Rating(0.0330), Days_since_last_leave(0.0160), Average_Emails_Sent(0.0125), Days_since_last_reward(0.0087), Average_Reward_Points(0.0083), Average_Team_Messages_Sent(0.0060), Latest_Work_Hours(0.0055), Average_Manager_Feedback_Score(0.0040), Days_since_last_activity(0.0036)"
EMP0395,4,3,0.75,False,1.25,11110,30,"Mentor_Assigned(0.0219), Onboarding_Feedback(0.0182), Average_Vibe_Score(0.0146), Latest_Vibe_Score(0.0130), Days_since_last_reward(0.0101), Unpaid_Leaves(0.0057), Days_since_last_leave(0.0043), Total_Rewards_Received(0.0038), Days_since_joining(0.0021), Initial_Training_Completed(0.0000)"
EMP0047,4,3,0.75,False,1.25,10111,23,"Promotion_Consideration_Ratio(0.0822), Latest_Promotion_Consideration(0.0706), Latest_Vibe_Score(0.0609), Average_Vibe_Score(0.0156), Days_since_joining(0.0153), Latest_Performance_Rating(0.0127), Days_since_last_leave(0.0110), Mentor_Assigned(0.0082), Annual_Leaves(0.0077), Average_Performance_Rating(0.0073)"
EMP0305,4,3,0.75,False,1.25,101101,45,"Days_since_last_reward(0.0388), Average_Reward_Points(0.0359), Latest_Work_Hours(0.0143), Latest_Performance_Rating(0.0105), Average_Work_Hours(0.0102), Average_Emails_Sent(0.0086), Total_Reward_Points(0.0069), Promotion_Consideration_Ratio(0.0060), Average_Performance_Rating(0.0052), Days_since_joining(0.0047)"
EMP0419,4,3,0.75,False,1.25,111001,57,"Average_Performance_Rating(0.0408), Latest_Performance_Rating(0.0330), Days_since_last_leave(0.0160), Average_Emails_Sent(0.0125), Days_since_last_reward(0.0087), Average_Reward_Points(0.0083), Average_Team_Messages_Sent(0.0060), Latest_Work_Hours(0.0055), Average_Manager_Feedback_Score(0.0040), Days_since_last_activity(0.0036)"
EMP0214,4,3,0.75,False,1.25,110011,51,"Average_Vibe_Score(0.0840), Casual_Leaves(0.0264), Days_since_last_activity(0.0250), Latest_Vibe_Score(0.0214), Average_Team_Messages_Sent(0.0172), Sick_Leaves(0.0130), Average_Performance_Rating(0.0126), Average_Work_Hours(0.0104), Average_Emails_Sent(0.0103), Latest_Work_Hours(0.0075)"
EMP0053,4,3,0.75,False,1.25,110101,53,"Days_since_joining(0.0445), Average_Emails_Sent(0.0228), Onboarding_Feedback(0.0198), Latest_Performance_Rating(0.0141), Average_Manager_Feedback_Score(0.0108), Latest_Work_Hours(0.0103), Promotion_Consideration_Ratio(0.0090), Days_since_last_activity(0.0069), Latest_Promotion_Consideration(0.0066), Average_Performance_Rating(0.0066)"
EMP0249,4,3,0.75,False,1.25,101101,45,"Days_since_last_reward(0.0388), Average_Reward_Points(0.0359), Latest_Work_Hours(0.0143), Latest_Performance_Rating(0.0105), Average_Work_Hours(0.0102), Average_Emails_Sent(0.0086), Total_Reward_Points(0.0069), Promotion_Consideration_Ratio(0.0060), Average_Performance_Rating(0.0052), Days_since_joining(0.0047)"
EMP0095,4,3,0.75,False,1.25,101110,46,"Latest_Work_Hours(0.0457), Average_Work_Hours(0.0219), Latest_Vibe_Score(0.0088), Average_Vibe_Score(0.0083), Average_Team_Messages_Sent(0.0079), Days_since_last_activity(0.0038), Onboarding_Feedback(0.0038), Average_Emails_Sent(0.0031), Initial_Training_Completed(0.0031), Total_Reward_Points(0.0025)"
EMP0090,4,3,0.75,False,1.25,111010,58,"Latest_Vibe_Score(0.0619), Average_Vibe_Score(0.0331), Days_since_last_activity(0.0183), Average_Team_Messages_Sent(0.0128), Days_since_last_leave(0.0124), Days_since_last_reward(0.0123), Average_Emails_Sent(0.0054), Average_Reward_Points(0.0050), Total_Reward_Points(0.0037), Total_Rewards_Received(0.0032)"
EMP0282,4,3,0.75,False,1.25,11101,29,"Days_since_last_reward(0.0990), Average_Reward_Points(0.0153), Latest_Promotion_Consideration(0.0107), Days_since_last_leave(0.0097), Unpaid_Leaves(0.0078), Total_Reward_Points(0.0059), Onboarding_Feedback(0.0041), Days_since_joining(0.0035), Casual_Leaves(0.0029), Initial_Training_Completed(0.0017)"
EMP0341,4,3,0.75,False,1.25,110110,54,"Latest_Vibe_Score(0.0622), Average_Vibe_Score(0.0480), Annual_Leaves(0.0199), Days_since_joining(0.0097), Days_since_last_activity(0.0079), Days_since_last_leave(0.0078), Unpaid_Leaves(0.0045), Sick_Leaves(0.0038), Average_Team_Messages_Sent(0.0036), Latest_Work_Hours(0.0020)"
EMP0226,4,3,0.75,False,1.25,110110,54,"Latest_Vibe_Score(0.0622), Average_Vibe_Score(0.0480), Annual_Leaves(0.0199), Days_since_joining(0.0097), Days_since_last_activity(0.0079), Days_since_last_leave(0.0078), Unpaid_Leaves(0.0045), Sick_Leaves(0.0038), Average_Team_Messages_Sent(0.0036), Latest_Work_Hours(0.0020)"
EMP0020,4,3,0.75,False,1.25,111001,57,"Average_Performance_Rating(0.0408), Latest_Performance_Rating(0.0330), Days_since_last_leave(0.0160), Average_Emails_Sent(0.0125), Days_since_last_reward(0.0087), Average_Reward_Points(0.0083), Average_Team_Messages_Sent(0.0060), Latest_Work_Hours(0.0055), Average_Manager_Feedback_Score(0.0040), Days_since_last_activity(0.0036)"
EMP0391,4,3,0.75,False,1.25,1111,15,"Latest_Vibe_Score(0.0970), Average_Vibe_Score(0.0906), Days_since_joining(0.0289), Days_since_last_reward(0.0133), Average_Manager_Feedback_Score(0.0131), Total_Reward_Points(0.0126), Total_Rewards_Received(0.0100), Average_Reward_Points(0.0070), Average_Performance_Rating(0.0068), Latest_Performance_Rating(0.0062)"
EMP0457,4,3,0.75,False,1.25,101101,45,"Days_since_last_reward(0.0388), Average_Reward_Points(0.0359), Latest_Work_Hours(0.0143), Latest_Performance_Rating(0.0105), Average_Work_Hours(0.0102), Average_Emails_Sent(0.0086), Total_Reward_Points(0.0069), Promotion_Consideration_Ratio(0.0060), Average_Performance_Rating(0.0052), Days_since_joining(0.0047)"
EMP0069,4,3,0.75,False,1.25,101110,46,"Latest_Work_Hours(0.0457), Average_Work_Hours(0.0219), Latest_Vibe_Score(0.0088), Average_Vibe_Score(0.0083), Average_Team_Messages_Sent(0.0079), Days_since_last_activity(0.0038), Onboarding_Feedback(0.0038), Average_Emails_Sent(0.0031), Initial_Training_Completed(0.0031), Total_Reward_Points(0.0025)"
EMP0291,4,3,0.75,False,1.25,110101,53,"Days_since_joining(0.0445), Average_Emails_Sent(0.0228), Onboarding_Feedback(0.0198), Latest_Performance_Rating(0.0141), Average_Manager_Feedback_Score(0.0108), Latest_Work_Hours(0.0103), Promotion_Consideration_Ratio(0.0090), Days_since_last_activity(0.0069), Latest_Promotion_Consideration(0.0066), Average_Performance_Rating(0.0066)"
EMP0455,4,3,0.75,False,1.25,1111,15,"Latest_Vibe_Score(0.0970), Average_Vibe_Score(0.0906), Days_since_joining(0.0289), Days_since_last_reward(0.0133), Average_Manager_Feedback_Score(0.0131), Total_Reward_Points(0.0126), Total_Rewards_Received(0.0100), Average_Reward_Points(0.0070), Average_Performance_Rating(0.0068), Latest_Performance_Rating(0.0062)"
EMP0061,4,3,0.75,False,1.25,11101,29,"Days_since_last_reward(0.0990), Average_Reward_Points(0.0153), Latest_Promotion_Consideration(0.0107), Days_since_last_leave(0.0097), Unpaid_Leaves(0.0078), Total_Reward_Points(0.0059), Onboarding_Feedback(0.0041), Days_since_joining(0.0035), Casual_Leaves(0.0029), Initial_Training_Completed(0.0017)"
EMP0158,4,3,0.75,False,1.25,11101,29,"Days_since_last_reward(0.0990), Average_Reward_Points(0.0153), Latest_Promotion_Consideration(0.0107), Days_since_last_leave(0.0097), Unpaid_Leaves(0.0078), Total_Reward_Points(0.0059), Onboarding_Feedback(0.0041), Days_since_joining(0.0035), Casual_Leaves(0.0029), Initial_Training_Completed(0.0017)"
EMP0432,4,3,0.75,False,1.25,101101,45,"Days_since_last_reward(0.0388), Average_Reward_Points(0.0359), Latest_Work_Hours(0.0143), Latest_Performance_Rating(0.0105), Average_Work_Hours(0.0102), Average_Emails_Sent(0.0086), Total_Reward_Points(0.0069), Promotion_Consideration_Ratio(0.0060), Average_Performance_Rating(0.0052), Days_since_joining(0.0047)"
EMP0094,4,3,0.75,False,1.25,101011,43,"Days_since_last_reward(0.0728), Latest_Vibe_Score(0.0568), Average_Vibe_Score(0.0440), Latest_Work_Hours(0.0229), Average_Reward_Points(0.0138), Total_Reward_Points(0.0112), Average_Work_Hours(0.0103), Days_since_last_activity(0.0082), Average_Emails_Sent(0.0055), Average_Performance_Rating(0.0045)"
EMP0295,4,3,0.75,False,1.25,110101,53,"Days_since_joining(0.0445), Average_Emails_Sent(0.0228), Onboarding_Feedback(0.0198), Latest_Performance_Rating(0.0141), Average_Manager_Feedback_Score(0.0108), Latest_Work_Hours(0.0103), Promotion_Consideration_Ratio(0.0090), Days_since_last_activity(0.0069), Latest_Promotion_Consideration(0.0066), Average_Performance_Rating(0.0066)"
EMP0401,4,3,0.75,False,1.25,110101,53,"Days_since_joining(0.0445), Average_Emails_Sent(0.0228), Onboarding_Feedback(0.0198), Latest_Performance_Rating(0.0141), Average_Manager_Feedback_Score(0.0108), Latest_Work_Hours(0.0103), Promotion_Consideration_Ratio(0.0090), Days_since_last_activity(0.0069), Latest_Promotion_Consideration(0.0066), Average_Performance_Rating(0.0066)"
